# T		<Sz^2>	<Q>	<Q^2>	<E>	<E^2>	C	F	S
2.39e-13	0.3217	-0.0000	0.0061	-0.2956	-1.8722	-0.1081	-1.0487	0.7530
1.38e-13	0.3092	-0.0000	-0.0084	0.4026	2.1182	0.0800	-0.3317	0.7343
7.96e-14	0.3056	-0.0000	0.0067	-0.3234	-2.0485	-0.1277	-1.0480	0.7246
4.59e-14	0.2960	-0.0000	-0.0087	0.3982	2.0938	0.0792	-0.3147	0.7129
2.65e-14	0.2950	-0.0000	0.0071	-0.3411	-2.1598	-0.1396	-1.0503	0.7091
1.53e-14	0.2871	-0.0000	-0.0089	0.3960	2.0795	0.0775	-0.3053	0.7013
8.84e-15	0.2878	-0.0000	0.0073	-0.3527	-2.2312	-0.1466	-1.0536	0.7009
5.10e-15	0.2810	-0.0000	-0.0090	0.3950	2.0741	0.0770	-0.3001	0.6952
2.95e-15	0.2827	-0.0000	0.0074	-0.3606	-2.2796	-0.1511	-1.0570	0.6964
1.70e-15	0.2765	-0.0000	-0.0091	0.3948	2.0726	0.0770	-0.2971	0.6918
9.82e-16	0.2788	-0.0000	0.0075	-0.3662	-2.3129	-0.1533	-1.0602	0.6940
5.67e-16	0.2731	-0.0000	-0.0091	0.3948	2.0730	0.0774	-0.2952	0.6900
3.27e-16	0.2759	-0.0000	0.0076	-0.3705	-2.3379	-0.1547	-1.0630	0.6926
1.89e-16	0.2704	-0.0000	-0.0092	0.3947	2.0721	0.0767	-0.2940	0.6887
1.09e-16	0.2735	-0.0000	0.0077	-0.3737	-2.3553	-0.1544	-1.0655	0.6919
6.30e-17	0.2683	-0.0000	-0.0092	0.3949	2.0734	0.0772	-0.2931	0.6880
3.64e-17	0.2716	-0.0000	0.0077	-0.3764	-2.3709	-0.1550	-1.0677	0.6913
2.10e-17	0.2665	-0.0000	-0.0093	0.3950	2.0744	0.0775	-0.2926	0.6876
1.21e-17	0.2700	-0.0000	0.0077	-0.3786	-2.3838	-0.1555	-1.0696	0.6909
7.00e-18	0.2650	-0.0000	-0.0093	0.3951	2.0753	0.0777	-0.2921	0.6873
4.04e-18	0.2686	-0.0000	0.0077	-0.3806	-2.3946	-0.1558	-1.0713	0.6907
