0 0.056011269
2 0.12791508
4 0.30899076
6 0.76024769
8 1.4968013
10 1.5171666
12 1.5189514
14 1.5194043
16 1.5195514
18 1.5196032
20 1.5196207
22 1.5196252
24 1.5196245
26 1.5196217
28 1.5196181
30 1.5196142
32 1.51961
34 1.5196058
36 1.5196015
38 1.5195971
40 1.5195927
42 1.5195883
44 1.5195838
46 1.5195793
48 1.5195747
50 1.5195701

0 0.060511053
2 0.13170374
4 0.31233264
6 0.76035743
8 1.5186826
10 1.5267619
12 1.5279837
14 1.5289038
16 1.5304365
18 1.5339344
20 1.5425127
22 1.5638584
24 1.6171484
26 1.7503097
28 2.0831528
30 2.9152018
32 3.0410252
34 3.0410258
36 3.0410264
38 3.041027
40 3.0410277
42 3.0410283
44 3.0410289
46 3.0410296
48 3.0410302
50 3.0410309

0 0.1133036
2 0.25625016
4 0.61773048
6 1.5168825
8 1.9020019
10 3.0380122
12 3.0399127
14 3.0405819
16 3.0408456
18 3.0409513
20 3.0409939
22 3.0410112
24 3.0410185
26 3.0410218
28 3.0410234
30 3.0410244
32 3.9412611
34 3.9412063
36 3.9411508
38 3.9410947
40 3.941038
42 3.9409808
44 3.9409229
46 3.9408645
48 3.9408055
50 3.940746

