0 0 1
0.010767561 -1 2
0.010767561 1 2
0.019515717 0 3
0.024344994 -2 1
0.024344994 2 1
0.024344994 0 1
0.03309315 -1 2
0.03309315 1 2
0.043860711 0 1

0 0 2
0.0076286861 -1 1
0.0076286861 1 1
0.80082444 -1 3
0.80082444 1 3
0.80083151 -1 1
0.80083151 1 1
0.80844959 0 2
0.80845666 -2 2
0.80845666 0 2
0.80845666 2 2
1.6016489 0 4
1.6016524 -2 2
1.6016524 0 2
1.6016524 2 2
1.6016595 0 2
1.609274 -1 1
1.609274 1 1
1.6092811 -1 3
1.6092811 1 3
1.6092846 -3 1
1.6092846 -1 1
1.6092846 1 1
1.6092846 3 1
2.4024769 -1 3
2.4024769 1 3
2.4024839 -1 1
2.4024839 1 1
2.410102 0 2
2.4101091 -2 2
2.4101091 0 2
2.4101091 2 2
3.2033048 0 2
3.2109335 1 1
3.2109335 -1 1

0 0 1
0.014910568 1 2
0.014910568 -1 2
0.02547517 0 3
0.037543221 2 1
0.037543221 -2 1
0.037543221 0 1
0.048107823 1 2
0.048107823 -1 2
0.063018391 0 1
1.5377623 -1 2
1.5377623 1 2
1.5526707 0 3
1.5526724 -2 3
1.5526724 0 3
1.5526724 2 3
1.5526742 0 1
1.5526759 0 1
1.5526759 2 1
1.5526759 -2 1
1.5632362 -1 4
1.5632362 1 4
1.56324 1 2
1.56324 -1 2
1.5753029 -1 2
1.5753029 1 2
1.5753068 -3 2
1.5753068 1 2
1.5753068 3 2
1.5753068 -1 2
1.5858671 0 3
1.5858687 0 1
1.5858706 -2 3
1.5858706 0 3
1.5858706 2 3
1.5858722 -2 1
1.5858722 0 1
1.5858722 2 1
1.6007807 -1 2
1.6007807 1 2
3.0755245 0 3
3.0755245 2 1
3.0755245 -2 1
3.0755245 0 1
3.0904334 1 4
3.0904334 -1 4
3.0904335 -1 2
3.0904335 1 2
3.0904359 -1 2
3.0904359 -3 2
3.0904359 1 2
3.0904359 3 2
3.0904386 -1 2
3.0904386 1 2
3.1009971 0 5
3.1009997 -2 3
3.1009997 0 3
3.1009997 2 3
3.1010023 0 3
3.1010048 0 1
3.1130626 0 1
3.1130652 -2 1
3.1130652 2 1
3.1130652 0 1
3.1130678 -2 3
3.1130678 0 3
3.1130678 2 3
3.1130703 -2 1
3.1130703 0 1
3.1130703 2 1
3.1130703 -4 1
3.1130703 4 1
3.1236289 -1 2
3.1236289 1 2
3.1236315 -1 4
3.1236315 1 4
3.123634 -1 2
3.123634 1 2
3.1236341 -1 2
3.1236341 -3 2
3.1236341 1 2
3.1236341 3 2
3.1385429 0 3
3.1385429 -2 1
3.1385429 2 1
3.1385429 0 1
4.6132868 1 2
4.6132868 -1 2
4.6281953 0 3
4.6281969 0 3
4.6281969 -2 3
4.6281969 2 3
4.6281988 0 1
4.6282004 0 1
4.6282004 2 1
4.6282004 -2 1
4.6387607 -1 4
4.6387607 1 4
4.6387645 1 2
4.6387645 -1 2
4.6508275 -1 2
4.6508275 1 2
4.6508313 -1 2
4.6508313 -3 2
4.6508313 1 2
4.6508313 3 2
4.6613916 0 3
4.6613932 0 1
4.6613951 -2 3
4.6613951 0 3
4.6613951 2 3
4.6613967 0 1
4.6613967 2 1
4.6613967 -2 1
4.6763052 1 2
4.6763052 -1 2
6.1510491 0 1
6.1659596 -1 2
6.1659596 1 2
6.1765242 0 3
6.1885923 -2 1
6.1885923 2 1
6.1885923 0 1
6.1991569 -1 2
6.1991569 1 2
6.2140675 0 1

0 0 2
0.019033813 1 1
0.019033813 -1 1
0.75576571 -1 3
0.75576571 1 3
0.75581434 -1 1
0.75581434 1 1
0.7747752 0 2
0.77482384 2 2
0.77482384 0 2
0.77482384 -2 2
1.5115314 0 4
1.5115557 -2 2
1.5115557 0 2
1.5115557 2 2
1.5116043 0 2
1.5305409 -1 1
1.5305409 1 1
1.5305895 -1 3
1.5305895 1 3
1.5306139 -3 1
1.5306139 3 1
1.5306139 1 1
1.5306139 -1 1
2.2673214 1 3
2.2673214 -1 3
2.2673701 1 1
2.2673701 -1 1
2.2863309 0 2
2.2863796 2 2
2.2863796 -2 2
2.2863796 0 2
2.4955529 1 3
2.4955529 -1 3
2.4955598 1 1
2.4955598 -1 1
2.5145832 0 2
2.5145901 -2 2
2.5145901 2 2
2.5145901 0 2
3.0231115 0 2
3.0421453 1 1
3.0421453 -1 1
3.2513186 0 4
3.2513186 -2 4
3.2513186 0 4
3.2513186 2 4
3.2513235 0 2
3.2513235 2 2
3.2513235 -2 2
3.2513235 0 2
3.2513691 0 2
3.2513691 2 2
3.2513691 -2 2
3.2513691 0 2
3.2703296 -1 3
3.2703296 1 3
3.2703296 1 1
3.2703296 -1 1
3.2703752 -1 3
3.2703752 1 3
3.2703752 1 1
3.2703752 -1 1
3.2703801 -1 3
3.2703801 -3 3
3.2703801 1 3
3.2703801 3 3
3.2703801 -1 1
3.2703801 -3 1
3.2703801 1 1
