0 0.010767561
2 0.014910568
4 0.022038534
6 0.031264318
8 0.040910675
10 0.048839673
12 0.054322597
14 0.058230665
16 0.061588091
18 0.064931808
20 0.068493856
22 0.07239627
24 0.076730558
26 0.081587684
28 0.087072337
30 0.093312976
32 0.10047212
34 0.10875943
36 0.11844978
38 0.1299094
40 0.14363424
42 0.160307
44 0.18088173
46 0.20670683
48 0.23968983
50 0.282465
52 0.33835434
54 0.41039023
56 0.49769621
58 0.58883359
60 0.66279073
62 0.70796283
64 0.73024949
66 0.74002858
68 0.74409419
70 0.74574619
72 0.74641119
74 0.74667786

0 0.03309315
2 0.048107823
4 0.078823934
6 0.13804888
8 0.26266474
10 0.54451331
12 1.1490831
14 1.4719741
16 1.4922905
18 1.4955394
20 1.4957831
22 1.495124
24 1.4940955
26 1.4928613
28 1.4914735
30 1.4899454
32 1.4882774
34 1.486468
36 1.4845219
38 1.4824597
40 1.4803352
42 1.4782676
44 1.4765058
46 1.4755599
48 1.4764785
50 1.4814474
52 1.4950863
54 1.5270931
56 1.596204
58 1.7280944
60 1.920724
62 2.0949587
64 2.1845425
66 2.2190271
68 2.2321105
70 2.2372109
72 2.2392291
74 2.2400329

